title	queer?	yes/all	%	tags	url
title	queer?	yes/all	%	tags	url
title	queer?	yes/all	%	tags	url
Shiratorizawa's Spy - Haikyuu!! Fan Comic 	No	664/2084	31.861804222648754	"#haikyuu,#oikawa_tooru,#iwaizumi_hajime,#ushijima_wakatoshi,#tendou_satori,#semi_eita,#matsukawa_issei,#hanamaki_takahiro,#ohira_reon,#shirabu_kenjirou,#haikyuu,#oikawa_tooru,#iwaizumi_hajime,#ushijima_wakatoshi,#tendou_satori,#semi_eita,#matsukawa_issei,#hanamaki_takahiro,#ohira_reon,#shirabu_kenjirou,,comedy,,"	"https://tapas.io/series/Shiratorizawas-Spy---Haikyuu-Fan-Comic"
Hades' Treasure  	No	664/2085	31.846522781774578	"#adventure,#fantasy,#romance,#comedy,#demons,#cat_girls,#technically,#and_dudes,#its_human_bodies_with_animal_ears_and_tails,#essentially_an_isekai_but_its_actually_not_i_swear,#adventure,#fantasy,#romance,#comedy,#demons,#cat_girls,#technically,#and_dudes,#its_human_bodies_with_animal_ears_and_tails,#essentially_an_isekai_but_its_actually_not_i_swear,,fantasy,romance,comedy,,,,"	"https://tapas.io/series/Hades-Treasure-"
Ollie Max: The Order of the Fang! 	No	664/2086	31.831255992329815	"#manga,#monster,#funny,#cyberpunk,#indie_comics,#manga,#monster,#funny,#cyberpunk,#indie_comics,,mystery,action,science fiction,,,,"	"https://tapas.io/series/Ollie-Max"
Dead Body Moving 	No	664/2087	31.816003833253475	",fantasy,science fiction,,,"	"https://tapas.io/series/Dead-Body-Moving"
El sonido del pan 	No	664/2088	31.800766283524908	",,romance,,"	"https://tapas.io/series/el-sonido-del-pan"
Su tatuaje de código de barras 	No	664/2089	31.78554332216372	",,romance,drama,,,"	"https://tapas.io/series/su-tatuaje-de-codigo-de-barras"
Mecanismo de decepción 	No	664/2090	31.770334928229666	",,romance,drama,,,"	"https://tapas.io/series/mecanismo-de-decepcion"
El camino hasta ti 	YESSSSS	665/2091	31.802965088474416	",,bl,romance,drama,,,,"	"https://tapas.io/series/el-camino-hasta-ti"
La prometida del Príncipe Dragón 	No	665/2092	31.78776290630975	",,romance,drama,fantasy,,,,"	"https://tapas.io/series/la-prometida-del-principe-dragon"
El comienzo después del fin 	No	665/2093	31.77257525083612	",,fantasy,action,comedy,,,,"	"https://tapas.io/series/el-comienzo-despues-del-fin"
Maana 	No	665/2094	31.757402101241645	"#adventure,#fantasy,#comedy,#heartwarming,#adventure,#fantasy,#comedy,#heartwarming,,fantasy,comedy,,,"	"https://tapas.io/series/Maana"
My Life is Mine 	YESSSSS	666/2095	31.789976133651553	"#fantasy,#romance,#scifi,#gaming,#lgbtq,#fantasy,#romance,#scifi,#gaming,#lgbtq,,slice of life,romance,comedy,,,,"	"https://tapas.io/series/My-Life-is-Mine"
Hani &amp; Hana (Bahasa Brunei) 	No	666/2096	31.774809160305345	"#manga,#comic,#drama,#college,#twin,#bilingual,#slice_of_life,#malay,#brunei,#manga,#comic,#drama,#college,#twin,#bilingual,#slice_of_life,#malay,#brunei,,drama,slice of life,comedy,,,,"	"https://tapas.io/series/HaniHana-BRU"
Mi Corazon hace HONK HONK por ti!  (temporada 1) 	YESSSSS	667/2097	31.807343824511207	"#clown,#gl,#capibara,#lgbtqi,#clown_girls,#clowngirls,#clown,#gl,#capibara,#lgbtqi,#clown_girls,#clowngirls,,comedy,romance,gl,,,,"	"https://tapas.io/series/Mi-Corazon-hace-HONK-HONK-por-ti--temporada-1"
The Dark Forest: Beginnings  	No	667/2098	31.79218303145853	"#adventure,#prologues,#fan_comic,#sonic_au,#sonic_the_hedgehog,#animal_comic,#fan_concept,#characters_bios,#adventure,#prologues,#fan_comic,#sonic_au,#sonic_the_hedgehog,#animal_comic,#fan_concept,#characters_bios,,action,fantasy,science fiction,,,,"	"https://tapas.io/series/The-Dark-Forest-Beginnings"
Hakim x Aina: Another Story 	No	667/2099	31.7770366841353	"#vampire,#manga,#fantasy,#comic,#romance,#werewolf,#short_comic,#alternative_universe,#red_riding_hood,#vampirexwerewolf,#vampire,#manga,#fantasy,#comic,#romance,#werewolf,#short_comic,#alternative_universe,#red_riding_hood,#vampirexwerewolf,,romance,comedy,fantasy,,,,"	"https://tapas.io/series/HxA"
Mr. Buttons 	No	667/2100	31.761904761904763	"#humor,#crow,#hot_tub,#mini_comic,#rubber_ducky,#humor,#crow,#hot_tub,#mini_comic,#rubber_ducky,,comedy,,"	"https://tapas.io/series/Mr-Buttons"
Perdidos en el submundo 	No	667/2101	31.746787244169443	",action,romance,science fiction,,,,"	"https://tapas.io/series/Perdidos-en-el-submundo"
 GSA  	YESSSSS	668/2102	31.779257849666987	",slice of life,lgbtq+,comedy,,,,"	"https://tapas.io/series/-GSA-"
