title	queer?	yes/all	%	tags	url
Mars Doorway (ENGLISH) 	No	205/692	29.6242774566474	"#space,#science,#alien,#ufo,#mars,#exploration,#cosmonaut,#et,#musk,#science_fiction,#space,#science,#alien,#ufo,#mars,#exploration,#cosmonaut,#et,#musk,#science_fiction,science fiction,science fiction,horror,mystery,science fiction,horror,mystery,"	"https://tapas.io/series/Mars-Doorway-ENGLISH"
Allium 	No	205/693	29.58152958152958	"#have_you_heard_of_a_new_forest_in_your_area,#dont_bring_anything_with_you_on_the_way_back,#have_you_heard_of_a_new_forest_in_your_area,#dont_bring_anything_with_you_on_the_way_back,horror,horror,mystery,horror,mystery,"	"https://tapas.io/series/Allium"
Кайдашева Сім'я (гоблінський переклад) 	No	205/694	29.53890489913545	"comedy,comedy,slice of life,comedy,slice of life,"	"https://tapas.io/series/Kaidash_Goblin_Family"
After Life 	No	205/695	29.496402877697843	"#fantasy,#drama,#death,#suicide,#afterlife,#reaper,#emotional,#fantasy,#drama,#death,#suicide,#afterlife,#reaper,#emotional,drama,drama,fantasy,drama,fantasy,"	"https://tapas.io/series/After--Life"
Voltage 	No	205/696	29.454022988505745	"#action,#manga,#comic,#crime,#hero,#superpowers,#criminals,#crime_fighting,#action,#manga,#comic,#crime,#hero,#superpowers,#criminals,#crime_fighting,action,action,fantasy,action,fantasy,"	"https://tapas.io/series/voltage-comic"
The Prism Curse 	No	205/697	29.411764705882355	"#action,#magic,#cartoon,#curse,#prism,#trauma,#time_travel,#action,#magic,#cartoon,#curse,#prism,#trauma,#time_travel,fantasy,fantasy,action,mystery,fantasy,action,mystery,"	"https://tapas.io/series/The-Prism-Curse"
Homestuck GMKR One Shot 	No	205/698	29.369627507163326	"#fancomic,#fancomic,slice of life,slice of life,slice of life,"	"https://tapas.io/series/Homestuck-GMKR-One-Shot"
Counter Clockwise 	No	205/699	29.32761087267525	"#dragon,#demon,#violence,#gryphon,#griffin,#counter_clockwise,#4ndeka,#dragon,#demon,#violence,#gryphon,#griffin,#counter_clockwise,#4ndeka,fantasy,fantasy,action,mystery,fantasy,action,mystery,"	"https://tapas.io/series/Counter-Clockwise"
Everyday with you 	YESSSSS	206/700	29.428571428571427	"#romance,#school,#bl,#lgbt,#slice_of_life,#romance,#school,#bl,#lgbt,#slice_of_life,bl,bl,romance,slice of life,bl,romance,slice of life,"	"https://tapas.io/series/Everyday-with-you"
Scandal  	YESSSSS	207/701	29.529243937232525	"bl,bl,romance,lgbtq+,bl,romance,lgbtq+,"	"https://tapas.io/series/Scandal-"
Heavenside 	No	207/702	29.48717948717949	"romance,romance,drama,slice of life,romance,drama,slice of life,"	"https://tapas.io/series/Heavenside"
Code Blood 	No	207/703	29.445234708392604	"#vampire,#drama,#mystery,#crime,#blood,#boymeetsgirl,#vampire,#drama,#mystery,#crime,#blood,#boymeetsgirl,romance,romance,drama,romance,drama,"	"https://tapas.io/series/Code-Blood"
Stealing Stardust 	No	207/704	29.40340909090909	"romance,romance,mystery,science fiction,romance,mystery,science fiction,"	"https://tapas.io/series/Stealing-Stardust"
Go Rebel Go 	No	207/705	29.361702127659573	"#adventure,#action,#shonen,#humor,#storytelling,#adventure,#action,#shonen,#humor,#storytelling,action,action,comedy,fantasy,action,comedy,fantasy,"	"https://tapas.io/series/Go-Rebel-Go"
A Gangster's Heart 	No	207/706	29.320113314447593	"#horror,#crime,#thriller,#supernatural,#horror,#crime,#thriller,#supernatural,horror,horror,action,drama,horror,action,drama,"	"https://tapas.io/series/A-Gangsters-Heart"
Fragancias-webtoon 	YESSSSS	208/707	29.42008486562942	"#bl,#omega,#beta,#omegaverse,#alfa,#bl,#omega,#beta,#omegaverse,#alfa,bl,bl,lgbtq+,bl,lgbtq+,"	"https://tapas.io/series/Fragancias-webtoon"
One Body A Hundred Voices 	No	208/708	29.37853107344633	"#adventure,#fantasy,#voices,#hundred,#adventure,#fantasy,#voices,#hundred,fantasy,fantasy,fantasy,"	"https://tapas.io/series/One-Body-A-Hundred-Voices"
Orca Major 	No	208/709	29.33709449929478	"#action,#anime,#fantasy,#scifi,#spacepirate,#action,#anime,#fantasy,#scifi,#spacepirate,science fiction,science fiction,action,fantasy,science fiction,action,fantasy,"	"https://tapas.io/series/Orca-Major"
CATALYST 	No	208/710	29.295774647887324	"#adventure,#action,#fantasy,#medieval,#teen,#diversity,#dark_fantasy,#adventure,#action,#fantasy,#medieval,#teen,#diversity,#dark_fantasy,fantasy,fantasy,action,fantasy,action,"	"https://tapas.io/series/-CATALYST"
Mall Santa 	No	208/711	29.254571026722925	"drama,drama,comedy,drama,comedy,"	"https://tapas.io/series/Mall-Santa"
Amaanian 	No	208/712	29.213483146067414	"#action,#magic,#fantasy,#mature,#drama,#mystery,#diversity,#darkfantasy,#action,#magic,#fantasy,#mature,#drama,#mystery,#diversity,#darkfantasy,fantasy,fantasy,horror,action,fantasy,horror,action,"	"https://tapas.io/series/Amaanian"
One Desire 	No	208/713	29.172510518934082	"#seinen,#horror,#aventura,#sobrenatural,#velho_oeste,#seinen,#horror,#aventura,#sobrenatural,#velho_oeste,action,action,horror,fantasy,action,horror,fantasy,"	"https://tapas.io/series/One-Desire"
DIVERSION EN LA PLAYA - NARUTO X INO 	No	208/714	29.13165266106443	"#anime,#comic,#naruto,#amor,#america,#fandom,#venganza,#hinata,#ino,#acn,#anime,#comic,#naruto,#amor,#america,#fandom,#venganza,#hinata,#ino,#acn,romance,romance,action,science fiction,romance,action,science fiction,"	"https://tapas.io/series/DIVERSION-EN-LA-PLAYA---NARUTO-X-INO"
Comic Buffet 	No	208/715	29.09090909090909	"slice of life,slice of life,comedy,slice of life,comedy,"	"https://tapas.io/series/Comic-Buffet"
Osych 	No	208/716	29.05027932960894	"comedy,comedy,comedy,"	"https://tapas.io/series/Osych"
Save All Your Love For Me 	YESSSSS	209/717	29.14923291492329	"#romance,#lgbtq,#romance,#lgbtq,bl,bl,romance,bl,romance,"	"https://tapas.io/series/Save-All-Your-Love-For-Me"
Mortuary Of Thoughts 	No	209/718	29.108635097493035	"#rarroee,#mortuaryofthoughts_,#mortuaryofthoughts,#mortuary_of_thoughts,#rarroee,#mortuaryofthoughts_,#mortuaryofthoughts,#mortuary_of_thoughts,slice of life,slice of life,slice of life,"	"https://tapas.io/series/Mortuary-Of-Thoughts"
ADH...What? 	No	209/719	29.068150208623088	"#horror,#adhd,#add,#mentalhealth,#iforgot,#polyweird,#thepolywhirl,#thingsiforget,#overactiveimagination,#polyamourous_,#horror,#adhd,#add,#mentalhealth,#iforgot,#polyweird,#thepolywhirl,#thingsiforget,#overactiveimagination,#polyamourous_,slice of life,slice of life,horror,comedy,slice of life,horror,comedy,"	"https://tapas.io/series/ADHWhat"
Spoilage 	No	209/720	29.02777777777778	"#monster,#mistic,#monster,#mistic,slice of life,slice of life,horror,drama,slice of life,horror,drama,"	"https://tapas.io/series/Spoilage"
Lumi The Lightning Mage 	No	209/721	28.9875173370319	"#wizards,#lightnings,#wizards,#lightnings,fantasy,fantasy,comedy,fantasy,comedy,"	"https://tapas.io/series/Lumi-The-Lightning-Mage"
Something Different 	No	209/722	28.947368421052634	"#fantasy,#dragon,#dragons,#different,#dragoness,#something,#dnd,#something_different,#becaria,#fantasy,#dragon,#dragons,#different,#dragoness,#something,#dnd,#something_different,#becaria,fantasy,fantasy,action,fantasy,action,"	"https://tapas.io/series/Something-Different"
Out and In-between 	No	209/723	28.90733056708161	"#life,#sliceoflife,#relatable,#musing,#life,#sliceoflife,#relatable,#musing,slice of life,slice of life,slice of life,"	"https://tapas.io/series/outandinbetween"
Rainbow Heart 	YESSSSS	210/724	29.005524861878452	"#magicalgirl,#slice_of_life,#magicalgirl,#slice_of_life,comedy,comedy,lgbtq+,fantasy,comedy,lgbtq+,fantasy,"	"https://tapas.io/series/Rainbow-Heart"
Four Senses 	No	210/725	28.965517241379313	"romance,romance,romance,"	"https://tapas.io/series/Four-Senses"
Crop top and coffee 	YESSSSS	211/726	29.0633608815427	"#gay,#alt,#coffee,#emo,#bisexual,#trans,#mental_health,#depression_,#nblnb,#mlmish,#gay,#alt,#coffee,#emo,#bisexual,#trans,#mental_health,#depression_,#nblnb,#mlmish,lgbtq+,lgbtq+,romance,slice of life,lgbtq+,romance,slice of life,"	"https://tapas.io/series/Crop-top-and-coffee"
DownUnder 	No	211/727	29.02338376891334	"#drama,#psychological,#thriller,#drama,#psychological,#thriller,horror,horror,horror,"	"https://tapas.io/series/DownUnder"
Around the Sun 	No	211/728	28.983516483516485	"#spring,#nature,#summer,#winter,#autumn,#spring,#nature,#summer,#winter,#autumn,comedy,comedy,fantasy,comedy,fantasy,"	"https://tapas.io/series/Around-the-Sun"
Hands of War: WW2 	No	211/729	28.9437585733882	"action,action,mystery,comedy,action,mystery,comedy,"	"https://tapas.io/series/Hands-of-War-WW2"
June Chucks 	No	211/730	28.904109589041095	"#ratones,#gringos,#beisbolistas,#historiaexperimental,#junechucks,#ratones,#gringos,#beisbolistas,#historiaexperimental,#junechucks,comedy,comedy,comedy,"	"https://tapas.io/series/June-Chucks"
Starchaser 	No	211/731	28.864569083447332	"#au,#undertale,#au,#undertale,fantasy,fantasy,action,fantasy,action,"	"https://tapas.io/series/St4rch4ser"
Allie and Hons 	No	211/732	28.825136612021858	"comedy,comedy,romance,slice of life,comedy,romance,slice of life,"	"https://tapas.io/series/Allie-and-Hons"
Carnivore or Herbivore 	YESSSSS	212/733	28.922237380627557	"bl,bl,romance,fantasy,bl,romance,fantasy,"	"https://tapas.io/series/carnivoreorherbivore"
Rye and Jon  	No	212/734	28.882833787465938	"comedy,comedy,comedy,"	"https://tapas.io/series/Rye-and-Jon-"
I don't want to leave my room. 	No	212/735	28.843537414965986	"#funny,#cat,#people,#neko,#introvert,#anyway,#not_really_lol,#heres_some_tags,#i_dont_want_to_leave_my_room,#funny,#cat,#people,#neko,#introvert,#anyway,#not_really_lol,#heres_some_tags,#i_dont_want_to_leave_my_room,comedy,comedy,slice of life,comedy,slice of life,"	"https://tapas.io/series/I-dont-want-to-leave-my-room"
My Life as a Part-Time Dog 	No	212/736	28.804347826086957	"#friendship,#dog,#retro,#platonic,#episodic,#weredog,#vingettes,#gamily,#friendship,#dog,#retro,#platonic,#episodic,#weredog,#vingettes,#gamily,slice of life,slice of life,fantasy,slice of life,fantasy,"	"https://tapas.io/series/My-Life-as-a-Part-Time-Dog"
Goggleguy 	No	212/737	28.76526458616011	"#manga,#comic,#scifi,#game,#tokusatsu,#brasil,#quadrinho,#superheroi,#manga,#comic,#scifi,#game,#tokusatsu,#brasil,#quadrinho,#superheroi,action,action,gaming,fantasy,action,gaming,fantasy,"	"https://tapas.io/series/Goggleguy"
The Return of the Old Gods 	No	212/738	28.72628726287263	"#aliens,#conspiracy,#ufo,#men_in_black,#area_51,#cattle_mutilations,#aliens,#conspiracy,#ufo,#men_in_black,#area_51,#cattle_mutilations,science fiction,science fiction,mystery,fantasy,science fiction,mystery,fantasy,"	"https://tapas.io/series/The-Return-of-the-Old-Gods"
Zombies in a madness world  	No	212/739	28.68741542625169	"action,action,horror,comedy,action,horror,comedy,"	"https://tapas.io/series/Zombies-in-a-madness-world-"
Cecile 	No	212/740	28.64864864864865	"#scifi,#shortstory,#cyberpunk_,#scifi,#shortstory,#cyberpunk_,science fiction,science fiction,action,fantasy,science fiction,action,fantasy,"	"https://tapas.io/series/Cecile"
Joeleen's Little Horrors 	No	212/741	28.609986504723345	"horror,horror,mystery,horror,mystery,"	"https://tapas.io/series/Joeleens-Little-Horrors"
Heroes Cry 	No	212/742	28.57142857142857	"#heroescry,#heroes_cry,#heroescry,#heroes_cry,action,action,comedy,action,comedy,"	"https://tapas.io/series/Heroes-Cry"
Ghost Artist 	No	212/743	28.532974427994617	"#art,#college,#drawings,#artists,#art_college,#art,#college,#drawings,#artists,#art_college,slice of life,slice of life,drama,comedy,slice of life,drama,comedy,"	"https://tapas.io/series/Ghost-Artist"
Cursed Desire 	No	212/744	28.49462365591398	"#shonen,#seinen,#webtoon,#brasil,#br,#medo,#deuses,#orgulho,#revolta,#shonen,#seinen,#webtoon,#brasil,#br,#medo,#deuses,#orgulho,#revolta,action,action,drama,fantasy,action,drama,fantasy,"	"https://tapas.io/series/Cursed-Desire"
Chinwags 	No	212/745	28.456375838926174	"#talkinganimals,#flyonthewall,#toonerysnaps,#sonnyfly,#chinwagscomicstrip,#talkinganimals,#flyonthewall,#toonerysnaps,#sonnyfly,#chinwagscomicstrip,comedy,comedy,comedy,"	"https://tapas.io/series/Chinwags"
The Reaper in Korea  	No	212/746	28.418230563002684	"#action,#police,#fbi,#romance_,#killing_,#murder__,#task_force,#action,#police,#fbi,#romance_,#killing_,#murder__,#task_force,horror,horror,romance,action,horror,romance,action,"	"https://tapas.io/series/The-Reaper-in-Korea-"
Filly The Comic - In The Mountains 	No	212/747	28.380187416331992	"#anime,#zelda,#instagram,#journey,#4_panel,#adventure_,#exploration_,#anime,#zelda,#instagram,#journey,#4_panel,#adventure_,#exploration_,fantasy,fantasy,action,gaming,fantasy,action,gaming,"	"https://tapas.io/series/Filly-The-Comic---In-The-Mountains"
Lost Child 	No	212/748	28.342245989304814	"#manga,#fantasy,#drama,#webcomic,#horror,#lostchild,#manga,#fantasy,#drama,#webcomic,#horror,#lostchild,horror,horror,drama,fantasy,horror,drama,fantasy,"	"https://tapas.io/series/LostChild"
Queerverse the comic 	YESSSSS	213/749	28.437917222963954	"lgbtq+,lgbtq+,fantasy,science fiction,lgbtq+,fantasy,science fiction,"	"https://tapas.io/series/Queerverse-the-comic"
What I Found on the Mountain 	No	213/750	28.4	"#symbolism,#illustrative,#cptsd,#short_comic,#full_color,#symbolism,#illustrative,#cptsd,#short_comic,#full_color,horror,horror,mystery,slice of life,horror,mystery,slice of life,"	"https://tapas.io/series/What-I-Found-on-the-Mountain"
That summer she will never know 	YESSSSS	214/751	28.495339547270305	"gl,gl,romance,comedy,gl,romance,comedy,"	"https://tapas.io/series/That-summer-she-will-never-know"
Aldersgrove 	YESSSSS	215/752	28.590425531914892	"#monsters,#fiction,#cryptids,#fish_out_of_water,#monster_town,#monsters,#fiction,#cryptids,#fish_out_of_water,#monster_town,fantasy,fantasy,drama,lgbtq+,fantasy,drama,lgbtq+,"	"https://tapas.io/series/Aldersgrove"
Just a ParaNormal Guy 	No	215/753	28.552456839309432	"#ghosts,#paranormal,#normal,#mysterious,#normalguy,#ghosts,#paranormal,#normal,#mysterious,#normalguy,horror,horror,mystery,horror,mystery,"	"https://tapas.io/series/Just-a-ParaNormal-Guy"
Kitty Cat 	No	215/754	28.514588859416445	"#vampire,#funny,#horror,#weird,#scary,#creepy,#supernatural,#surreal,#mermaid,#vamp,#vampire,#funny,#horror,#weird,#scary,#creepy,#supernatural,#surreal,#mermaid,#vamp,horror,horror,comedy,horror,comedy,"	"https://tapas.io/series/Kitty-Cat-"
Dragon Sword 	No	215/755	28.47682119205298	"fantasy,fantasy,romance,science fiction,fantasy,romance,science fiction,"	"https://tapas.io/series/Dragon-Swordz"
Soulfaith 	No	215/756	28.439153439153444	"#love,#action,#magic,#tragedy,#trust,#comedy,#humor,#hate,#family,#faith,#love,#action,#magic,#tragedy,#trust,#comedy,#humor,#hate,#family,#faith,fantasy,fantasy,action,mystery,fantasy,action,mystery,"	"https://tapas.io/series/Soulfaith"
ZOHEI and the judgment BR 	No	215/757	28.401585204755612	"#romance,#brasil,#sobrenatural,#lendas,#fantasia,#romance,#brasil,#sobrenatural,#lendas,#fantasia,fantasy,fantasy,action,comedy,fantasy,action,comedy,"	"https://tapas.io/series/ZOHEI-and-the-judgment-BR"
Thistle and Thorn 	No	215/758	28.36411609498681	"#animals,#thief,#ferret,#black_and_white,#animals,#thief,#ferret,#black_and_white,fantasy,fantasy,action,fantasy,action,"	"https://tapas.io/series/Thistle-and-Thorn"
Be Mine (BL) 	YESSSSS	216/759	28.458498023715418	"#student,#friends_,#student,#friends_,bl,bl,romance,lgbtq+,bl,romance,lgbtq+,"	"https://tapas.io/series/Be-Mine-BL"
CinzaVerso 	No	216/760	28.421052631578945	"#multiverse,#brasil,#luta,#cinza,#multiverso,#universos,#portugues,#realidade,#cinzaverso,#multiverse,#brasil,#luta,#cinza,#multiverso,#universos,#portugues,#realidade,#cinzaverso,science fiction,science fiction,action,comedy,science fiction,action,comedy,"	"https://tapas.io/series/CinzaVerso"
Las crónicas de mi posada 	No	216/761	28.383705650459923	"action,
                        <i class="sp-ico-language-ink-s"></i>&nbsp;en&nbsp;<i class="sp-ico-arrow-ink-xs"></i>
                    ,action,romance,fantasy,action,romance,fantasy,"	"https://tapas.io/series/las-cronicas-de-mi-posada"
